transaction_id,account_id,customer_id,branch_id,transaction_ts,transaction_date,transaction_type_code,channel,merchant_category_code,amount,fee_amount,status,currency,original_transaction_id,source_system
TXN20260108000009785,ACC0000001089,CUST00002029,BR0011,2026-01-08T17:57:49,2026-01-08,POS,MOBILE,5732,24745.93,0.0,PENDING,NPR,,MOBILE_BANKING
TXN20260108000018766,ACC0000005626,CUST00002145,BR0008,2026-01-08T00:19:54,2026-01-08,POS,INTERNET_BANKING,5812,34569.95,69.14,SUCCESS,NPR,,CARD_SWITCH
TXN20260108000008579,ACC0000006605,CUST00000851,BR0035,2026-01-08T04:42:48,2026-01-08,POS,MOBILE,6011,37625.34,0.0,SUCCESS,NPR,,CARD_SWITCH
TXN20260108000017946,ACC0000006485,CUST00001199,BR0021,2026-01-08T14:04:31,2026-01-08,POS,ATM,5411,46445.81,46.45,PENDING,NPR,,CORE_BANKING
TXN20260108000002553,ACC0000006928,CUST00003092,BR0039,2026-01-08T17:13:17,2026-01-08,WDR,ATM,,32277.27,161.39,SUCCESS,NPR,,CORE_BANKING
TXN20260108000009994,ACC0000004389,CUST00000549,BR0030,2026-01-08T19:48:40,2026-01-08,TRF,BRANCH,4829,889.5,4.45,SUCCESS,NPR,,CARD_SWITCH
TXN20260108000005069,ACC0000001919,CUST00004466,BR0034,2026-01-08T20:02:34,2026-01-08,DEP,INTERNET_BANKING,,48949.33,0.0,SUCCESS,NPR,,MOBILE_BANKING
TXN20260108000017983,ACC0000003288,CUST00003661,BR0024,2026-01-08T00:50:59,2026-01-08,DEP,MOBILE,,39687.3,198.44,SUCCESS,NPR,,CARD_SWITCH
TXN20260108000012962,ACC0000001647,CUST00004566,BR0031,2026-01-08T14:55:25,2026-01-08,POS,ATM,6011,5253.21,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260108000009463,ACC0000005717,CUST00001919,BR0018,2026-01-08T02:07:16,2026-01-08,POS,MOBILE,6011,7280.45,7.28,SUCCESS,NPR,,CORE_BANKING
TXN20260108000013048,ACC0000002112,CUST00001207,BR0007,2026-01-08T22:32:06,2026-01-08,DEP,BRANCH,,43574.4,217.87,SUCCESS,NPR,,CARD_SWITCH
TXN20260108000004057,ACC0000002750,CUST00001376,BR0022,2026-01-08T12:39:16,2026-01-08,WDR,BRANCH,,41812.77,41.81,SUCCESS,NPR,,MOBILE_BANKING
TXN20260108000018499,ACC0000007697,CUST00001458,BR0006,2026-01-08T13:51:46,2026-01-08,TRF,ATM,4829,6522.38,13.04,SUCCESS,NPR,,MOBILE_BANKING
TXN20260108000013552,ACC0000003011,CUST00000103,BR0014,2026-01-08T01:33:16,2026-01-08,POS,MOBILE,7995,43174.45,43.17,SUCCESS,NPR,,CORE_BANKING
TXN20260108000004556,ACC0000004160,CUST00002576,BR0019,2026-01-08T02:37:34,2026-01-08,WDR,MOBILE,,15208.07,30.42,SUCCESS,NPR,,MOBILE_BANKING
TXN20260108000014109,ACC0000004784,CUST00001496,BR0036,2026-01-08T20:40:32,2026-01-08,DEP,MOBILE,,19222.79,38.45,SUCCESS,NPR,,CORE_BANKING
TXN20260108000013297,ACC0000000423,CUST00001985,BR0022,2026-01-08T02:55:18,2026-01-08,TRF,MOBILE,4111,35538.7,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260108000008933,ACC0000004335,CUST00001895,BR0033,2026-01-08T11:55:07,2026-01-08,WDR,WALLET,,13684.6,68.42,SUCCESS,NPR,,CORE_BANKING
TXN20260108000009536,ACC0000006223,CUST00000863,BR0033,2026-01-08T04:35:55,2026-01-08,POS,MOBILE,5411,30476.86,60.95,SUCCESS,NPR,,CORE_BANKING
TXN20260108000018559,ACC0000004300,CUST00001480,BR0028,2026-01-08T16:04:33,2026-01-08,POS,BRANCH,5411,24746.39,49.49,SUCCESS,NPR,,CARD_SWITCH
TXN20260108000012203,ACC0000005470,CUST00002688,BR0028,2026-01-08T00:07:32,2026-01-08,POS,BRANCH,7995,19667.53,98.34,SUCCESS,NPR,,CARD_SWITCH
TXN20260108000001476,ACC0000005725,CUST00000225,BR0040,2026-01-08T09:33:31,2026-01-08,DEP,BRANCH,,33326.97,0.0,FAILED,NPR,,CARD_SWITCH
TXN20260108000008577,ACC0000001302,CUST00001505,BR0014,2026-01-08T20:03:41,2026-01-08,FEE,MOBILE,,17964.02,89.82,SUCCESS,NPR,,CARD_SWITCH
TXN20260108000004486,ACC0000002346,CUST00004652,BR0024,2026-01-08T19:58:59,2026-01-08,DEP,ATM,,25782.01,25.78,SUCCESS,NPR,,CARD_SWITCH
TXN20260108000007523,ACC0000002066,CUST00002082,BR0005,2026-01-08T05:20:37,2026-01-08,POS,MOBILE,5411,24325.44,48.65,SUCCESS,NPR,,CARD_SWITCH
TXN20260108000014413,ACC0000003356,CUST00003653,BR0011,2026-01-08T09:35:29,2026-01-08,POS,ATM,4829,27703.88,138.52,REVERSED,NPR,TXN20260108000013977,CARD_SWITCH
TXN20260108000001009,ACC0000003061,CUST00001025,BR0028,2026-01-08T14:11:19,2026-01-08,TRF,MOBILE,5912,41893.97,41.89,SUCCESS,NPR,,CARD_SWITCH
TXN20260108000007363,ACC0000004822,CUST00002735,BR0035,2026-01-08T11:57:09,2026-01-08,WDR,BRANCH,,36657.54,183.29,SUCCESS,NPR,,CORE_BANKING
TXN20260108000009939,ACC0000000105,CUST00001782,BR0022,2026-01-08T00:09:28,2026-01-08,POS,WALLET,4111,3626.92,7.25,FAILED,NPR,,CARD_SWITCH
TXN20260108000019397,ACC0000000632,CUST00003170,BR0034,2026-01-08T09:06:10,2026-01-08,WDR,INTERNET_BANKING,,17771.88,0.0,REVERSED,NPR,TXN20260108000017532,CARD_SWITCH
TXN20260108000005639,ACC0000005696,CUST00001841,BR0009,2026-01-08T10:47:38,2026-01-08,DEP,BRANCH,,14556.63,0.0,SUCCESS,NPR,,CARD_SWITCH
TXN20260108000019935,ACC0000006037,CUST00004574,BR0030,2026-01-08T22:53:49,2026-01-08,TRF,CARD,5912,29650.73,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260108000003347,ACC0000004854,CUST00004853,BR0035,2026-01-08T14:40:08,2026-01-08,POS,WALLET,5912,41348.88,206.74,SUCCESS,NPR,,MOBILE_BANKING
TXN20260108000015459,ACC0000006950,CUST00004488,BR0013,2026-01-08T19:53:20,2026-01-08,POS,MOBILE,5812,14621.21,0.0,REVERSED,NPR,TXN20260108000008028,CORE_BANKING
TXN20260108000017054,ACC0000005969,CUST00004103,BR0032,2026-01-08T22:17:55,2026-01-08,DEP,CARD,,28555.89,28.56,SUCCESS,NPR,,MOBILE_BANKING
TXN20260108000005438,ACC0000004656,CUST00004292,BR0006,2026-01-08T14:06:43,2026-01-08,DEP,MOBILE,,2643.85,5.29,SUCCESS,NPR,,MOBILE_BANKING
TXN20260108000005333,ACC0000002709,CUST00002410,BR0033,2026-01-08T22:25:34,2026-01-08,WDR,INTERNET_BANKING,,7271.53,36.36,PENDING,NPR,,CORE_BANKING
TXN20260108000012902,ACC0000004502,CUST00000078,BR0013,2026-01-08T09:53:50,2026-01-08,POS,WALLET,4111,5908.75,5.91,SUCCESS,NPR,,CARD_SWITCH
TXN20260108000016757,ACC0000002131,CUST00004536,BR0009,2026-01-08T05:32:52,2026-01-08,WDR,CARD,,36360.49,181.8,REVERSED,NPR,TXN20260108000007995,CARD_SWITCH
TXN20260108000019414,ACC0000002169,CUST00003662,BR0037,2026-01-08T15:47:02,2026-01-08,POS,WALLET,5732,49266.92,98.53,SUCCESS,NPR,,CORE_BANKING
TXN20260108000001304,ACC0000000639,CUST00003856,BR0021,2026-01-08T17:15:07,2026-01-08,POS,BRANCH,6011,39419.74,39.42,FAILED,NPR,,CORE_BANKING
