transaction_id,account_id,customer_id,branch_id,transaction_ts,transaction_date,transaction_type_code,channel,merchant_category_code,amount,fee_amount,status,currency,original_transaction_id,source_system
TXN20260126000019841,ACC0000002907,CUST00002505,BR0025,2026-01-26T20:50:15,2026-01-26,TRF,BRANCH,5912,27062.0,27.06,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000019947,ACC0000000756,CUST00003949,BR0029,2026-01-26T13:19:54,2026-01-26,TRF,BRANCH,5732,24358.97,0.0,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000015017,ACC0000003545,CUST00004504,BR0020,2026-01-26T19:38:11,2026-01-26,WDR,CARD,,37886.6,75.77,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000012223,ACC0000000028,CUST00002774,BR0006,2026-01-26T08:20:12,2026-01-26,DEP,MOBILE,,29304.18,58.61,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000002396,ACC0000004522,CUST00000920,BR0020,2026-01-26T08:46:22,2026-01-26,DEP,CARD,,36111.55,180.56,FAILED,NPR,,MOBILE_BANKING
TXN20260126000000617,ACC0000003761,CUST00003930,BR0011,2026-01-26T17:27:22,2026-01-26,TRF,CARD,4111,5444.03,27.22,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000008986,ACC0000000642,CUST00001025,BR0033,2026-01-26T10:39:21,2026-01-26,WDR,MOBILE,,21881.78,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260126000004685,ACC0000004843,CUST00000252,BR0036,2026-01-26T04:29:40,2026-01-26,POS,CARD,5912,40669.25,81.34,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000014373,ACC0000002711,CUST00001923,BR0021,2026-01-26T08:51:56,2026-01-26,FEE,INTERNET_BANKING,,36544.97,73.09,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000013148,ACC0000007665,CUST00000564,BR0001,2026-01-26T03:23:14,2026-01-26,POS,ATM,5411,42054.01,84.11,SUCCESS,NPR,,CORE_BANKING
TXN20260126000005034,ACC0000003766,CUST00000862,BR0028,2026-01-26T21:17:56,2026-01-26,DEP,BRANCH,,45824.41,91.65,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000010818,ACC0000000308,CUST00001746,BR0029,2026-01-26T06:10:48,2026-01-26,TRF,WALLET,7995,1519.67,1.52,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000009246,ACC0000004000,CUST00000992,BR0005,2026-01-26T11:07:38,2026-01-26,TRF,INTERNET_BANKING,4111,30868.2,61.74,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000008485,ACC0000003672,CUST00001327,BR0015,2026-01-26T20:51:19,2026-01-26,POS,MOBILE,5912,6902.99,34.51,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000010042,ACC0000002022,CUST00003492,BR0017,2026-01-26T18:51:46,2026-01-26,WDR,WALLET,,35566.12,71.13,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000001352,ACC0000003658,CUST00004812,BR0033,2026-01-26T06:55:53,2026-01-26,POS,BRANCH,5411,14549.71,72.75,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000013795,ACC0000007439,CUST00002788,BR0014,2026-01-26T23:43:55,2026-01-26,POS,CARD,6011,37326.54,37.33,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000006084,ACC0000000575,CUST00002046,BR0003,2026-01-26T03:14:07,2026-01-26,WDR,CARD,,46784.14,233.92,SUCCESS,NPR,,CORE_BANKING
TXN20260126000000720,ACC0000004900,CUST00000760,BR0038,2026-01-26T02:50:23,2026-01-26,DEP,MOBILE,,42074.37,42.07,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000003888,ACC0000001806,CUST00004832,BR0035,2026-01-26T21:54:20,2026-01-26,DEP,CARD,,27678.59,27.68,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000009851,ACC0000006168,CUST00003987,BR0035,2026-01-26T02:51:01,2026-01-26,DEP,WALLET,,2430.92,4.86,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000019126,ACC0000000159,CUST00003062,BR0012,2026-01-26T07:26:19,2026-01-26,WDR,INTERNET_BANKING,,9504.41,9.5,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000004678,ACC0000004094,CUST00003920,BR0026,2026-01-26T21:16:38,2026-01-26,DEP,BRANCH,,23254.58,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260126000007020,ACC0000003050,CUST00004956,BR0027,2026-01-26T03:17:03,2026-01-26,WDR,MOBILE,,13108.54,26.22,SUCCESS,NPR,,CORE_BANKING
TXN20260126000001065,ACC0000001932,CUST00001324,BR0038,2026-01-26T16:22:49,2026-01-26,TRF,ATM,5912,8768.59,17.54,SUCCESS,NPR,,CORE_BANKING
TXN20260126000012700,ACC0000002482,CUST00000789,BR0015,2026-01-26T16:38:52,2026-01-26,DEP,INTERNET_BANKING,,21293.59,0.0,FAILED,NPR,,CARD_SWITCH
TXN20260126000013665,ACC0000003716,CUST00001130,BR0023,2026-01-26T10:13:47,2026-01-26,POS,INTERNET_BANKING,5411,32619.91,65.24,SUCCESS,NPR,,CORE_BANKING
TXN20260126000013027,ACC0000001639,CUST00004275,BR0010,2026-01-26T10:43:50,2026-01-26,DEP,CARD,,9588.84,9.59,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000018519,ACC0000005686,CUST00000787,BR0013,2026-01-26T20:10:10,2026-01-26,POS,WALLET,7995,21021.23,21.02,SUCCESS,NPR,,CORE_BANKING
TXN20260126000010186,ACC0000007088,CUST00003976,BR0025,2026-01-26T23:05:53,2026-01-26,WDR,CARD,,35047.68,175.24,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000009708,ACC0000003849,CUST00000398,BR0038,2026-01-26T00:35:40,2026-01-26,POS,INTERNET_BANKING,5812,32154.86,32.15,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000018913,ACC0000005137,CUST00004415,BR0006,2026-01-26T11:03:38,2026-01-26,WDR,ATM,,30824.55,154.12,SUCCESS,NPR,,CORE_BANKING
TXN20260126000019218,ACC0000000963,CUST00000076,BR0032,2026-01-26T17:46:04,2026-01-26,DEP,ATM,,4828.12,0.0,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000006604,ACC0000002695,CUST00003425,BR0004,2026-01-26T14:14:42,2026-01-26,POS,WALLET,5732,47209.66,0.0,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000000948,ACC0000006319,CUST00003257,BR0008,2026-01-26T20:07:49,2026-01-26,DEP,ATM,,44319.7,88.64,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000015782,ACC0000004139,CUST00002992,BR0035,2026-01-26T08:56:34,2026-01-26,POS,CARD,5411,23990.61,119.95,SUCCESS,NPR,,CORE_BANKING
TXN20260126000003839,ACC0000000942,CUST00000662,BR0039,2026-01-26T22:53:47,2026-01-26,WDR,CARD,,44247.88,221.24,PENDING,NPR,,CORE_BANKING
TXN20260126000007252,ACC0000004717,CUST00003244,BR0007,2026-01-26T04:14:13,2026-01-26,TRF,CARD,5732,43990.42,219.95,SUCCESS,NPR,,CORE_BANKING
TXN20260126000001341,ACC0000002333,CUST00004570,BR0009,2026-01-26T16:13:28,2026-01-26,POS,MOBILE,5732,23485.87,46.97,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000008600,ACC0000000388,CUST00000722,BR0019,2026-01-26T20:35:58,2026-01-26,DEP,MOBILE,,7875.71,39.38,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000011444,ACC0000007806,CUST00000784,BR0024,2026-01-26T04:08:29,2026-01-26,TRF,CARD,4111,1064.9,5.32,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000007046,ACC0000003281,CUST00003611,BR0004,2026-01-26T22:51:54,2026-01-26,DEP,WALLET,,18468.85,36.94,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000006553,ACC0000007681,CUST00004523,BR0028,2026-01-26T14:35:49,2026-01-26,POS,INTERNET_BANKING,5732,2908.9,14.54,SUCCESS,NPR,,CORE_BANKING
TXN20260126000006592,ACC0000006540,CUST00001473,BR0019,2026-01-26T22:30:54,2026-01-26,DEP,INTERNET_BANKING,,14723.17,14.72,FAILED,NPR,,CORE_BANKING
TXN20260126000000456,ACC0000003293,CUST00002139,BR0020,2026-01-26T15:45:55,2026-01-26,POS,INTERNET_BANKING,7995,1697.53,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260126000015852,ACC0000007818,CUST00003207,BR0038,2026-01-26T00:42:45,2026-01-26,WDR,MOBILE,,18777.45,18.78,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000016695,ACC0000002052,CUST00000743,BR0007,2026-01-26T20:25:46,2026-01-26,POS,MOBILE,4829,2793.56,13.97,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000002028,ACC0000000806,CUST00000866,BR0033,2026-01-26T08:03:16,2026-01-26,WDR,MOBILE,,16565.38,82.83,SUCCESS,NPR,,CORE_BANKING
TXN20260126000003575,ACC0000006708,CUST00004782,BR0028,2026-01-26T09:29:38,2026-01-26,DEP,MOBILE,,43743.17,218.72,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000017481,ACC0000006874,CUST00002676,BR0014,2026-01-26T20:38:53,2026-01-26,TRF,ATM,5411,20621.84,20.62,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000002379,ACC0000007156,CUST00001252,BR0030,2026-01-26T02:06:51,2026-01-26,DEP,WALLET,,45067.13,45.07,SUCCESS,NPR,,CORE_BANKING
TXN20260126000000232,ACC0000006132,CUST00001039,BR0018,2026-01-26T01:58:11,2026-01-26,POS,MOBILE,4829,34544.01,172.72,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000011242,ACC0000000540,CUST00000534,BR0019,2026-01-26T22:06:31,2026-01-26,POS,CARD,6011,10652.98,53.26,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000002754,ACC0000002793,CUST00001979,BR0018,2026-01-26T19:41:51,2026-01-26,WDR,WALLET,,39495.56,39.5,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000001208,ACC0000002847,CUST00000124,BR0024,2026-01-26T17:09:47,2026-01-26,TRF,MOBILE,5732,25227.46,25.23,SUCCESS,NPR,,CORE_BANKING
TXN20260126000002316,ACC0000003956,CUST00002241,BR0006,2026-01-26T14:03:02,2026-01-26,TRF,BRANCH,4829,24317.67,48.64,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000017039,ACC0000002004,CUST00003271,BR0018,2026-01-26T16:11:50,2026-01-26,FEE,CARD,,19103.47,0.0,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000001834,ACC0000002517,CUST00002902,BR0031,2026-01-26T22:58:20,2026-01-26,TRF,INTERNET_BANKING,5812,43854.57,0.0,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000007183,ACC0000007559,CUST00000972,BR0033,2026-01-26T14:11:06,2026-01-26,TRF,MOBILE,5411,578.75,0.58,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000001111,ACC0000002407,CUST00001118,BR0015,2026-01-26T01:05:20,2026-01-26,DEP,MOBILE,,29047.52,145.24,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000019686,ACC0000000472,CUST00003841,BR0022,2026-01-26T03:31:15,2026-01-26,DEP,CARD,,16778.38,33.56,SUCCESS,NPR,,CORE_BANKING
TXN20260126000000841,ACC0000007345,CUST00004880,BR0026,2026-01-26T17:57:56,2026-01-26,TRF,INTERNET_BANKING,5732,6163.07,12.33,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000015548,ACC0000003308,CUST00002137,BR0010,2026-01-26T17:04:29,2026-01-26,TRF,BRANCH,5812,49349.02,98.7,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000016215,ACC0000004531,CUST00004277,BR0037,2026-01-26T14:12:54,2026-01-26,WDR,ATM,,44200.63,88.4,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000002647,ACC0000000477,CUST00000348,BR0017,2026-01-26T08:33:02,2026-01-26,TRF,WALLET,5732,44299.71,88.6,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000017848,ACC0000002095,CUST00001217,BR0011,2026-01-26T05:11:48,2026-01-26,TRF,BRANCH,4111,26010.75,130.05,SUCCESS,NPR,,CORE_BANKING
TXN20260126000017034,ACC0000005399,CUST00001535,BR0030,2026-01-26T15:42:19,2026-01-26,DEP,ATM,,43644.66,43.64,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000002554,ACC0000007537,CUST00002925,BR0002,2026-01-26T06:18:02,2026-01-26,WDR,WALLET,,12905.65,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260126000006439,ACC0000001241,CUST00002865,BR0016,2026-01-26T01:49:40,2026-01-26,TRF,WALLET,5912,25335.68,25.34,SUCCESS,NPR,,CORE_BANKING
TXN20260126000005745,ACC0000005961,CUST00003209,BR0003,2026-01-26T22:18:32,2026-01-26,DEP,WALLET,,10313.78,20.63,REVERSED,NPR,TXN20260126000002994,CORE_BANKING
TXN20260126000009324,ACC0000005782,CUST00002260,BR0019,2026-01-26T10:40:34,2026-01-26,WDR,BRANCH,,31667.97,31.67,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000010616,ACC0000000726,CUST00002650,BR0022,2026-01-26T02:25:24,2026-01-26,DEP,BRANCH,,22585.54,112.93,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000004138,ACC0000000064,CUST00003551,BR0035,2026-01-26T07:42:00,2026-01-26,WDR,INTERNET_BANKING,,40609.24,81.22,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000009192,ACC0000004394,CUST00003953,BR0011,2026-01-26T21:00:54,2026-01-26,POS,BRANCH,5732,41232.15,0.0,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000015690,ACC0000002420,CUST00002008,BR0018,2026-01-26T14:28:10,2026-01-26,TRF,MOBILE,4111,28786.69,28.79,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000009519,ACC0000003776,CUST00002811,BR0035,2026-01-26T15:46:44,2026-01-26,TRF,MOBILE,5912,48809.93,244.05,SUCCESS,NPR,,CORE_BANKING
TXN20260126000014787,ACC0000002672,CUST00003388,BR0017,2026-01-26T15:05:24,2026-01-26,POS,INTERNET_BANKING,4829,28516.79,28.52,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000017340,ACC0000000670,CUST00001427,BR0018,2026-01-26T03:16:09,2026-01-26,POS,MOBILE,7995,29149.77,29.15,SUCCESS,NPR,,CORE_BANKING
TXN20260126000002877,ACC0000004011,CUST00004519,BR0032,2026-01-26T10:25:02,2026-01-26,WDR,ATM,,16376.02,32.75,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000003938,ACC0000004387,CUST00000313,BR0023,2026-01-26T19:57:50,2026-01-26,POS,CARD,5411,49098.42,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260126000014419,ACC0000002863,CUST00001414,BR0010,2026-01-26T12:34:36,2026-01-26,POS,CARD,5812,12096.1,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260126000013350,ACC0000004299,CUST00004314,BR0019,2026-01-26T05:22:44,2026-01-26,TRF,WALLET,5912,46825.15,0.0,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000010632,ACC0000000985,CUST00003684,BR0006,2026-01-26T15:51:04,2026-01-26,TRF,BRANCH,5812,29603.3,29.6,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000003603,ACC0000001433,CUST00004900,BR0020,2026-01-26T21:57:04,2026-01-26,TRF,MOBILE,6011,11624.84,23.25,SUCCESS,NPR,,CORE_BANKING
TXN20260126000008748,ACC0000003419,CUST00003966,BR0030,2026-01-26T17:22:53,2026-01-26,DEP,CARD,,7125.7,35.63,SUCCESS,NPR,,CORE_BANKING
TXN20260126000004826,ACC0000007272,CUST00002296,BR0011,2026-01-26T08:39:59,2026-01-26,POS,WALLET,5912,31080.27,31.08,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000000481,ACC0000000034,CUST00001884,BR0033,2026-01-26T15:40:12,2026-01-26,POS,ATM,7995,15218.39,15.22,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000009751,ACC0000003735,CUST00003412,BR0024,2026-01-26T19:10:54,2026-01-26,WDR,ATM,,40937.19,0.0,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000007982,ACC0000005071,CUST00002057,BR0029,2026-01-26T00:05:19,2026-01-26,WDR,INTERNET_BANKING,,149.67,0.3,SUCCESS,NPR,,CORE_BANKING
TXN20260126000003093,ACC0000005350,CUST00004341,BR0033,2026-01-26T15:35:39,2026-01-26,POS,CARD,5411,22788.2,113.94,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000015185,ACC0000006632,CUST00003133,BR0040,2026-01-26T10:26:09,2026-01-26,TRF,WALLET,5732,31799.21,159.0,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000013085,ACC0000000128,CUST00000885,BR0030,2026-01-26T02:11:37,2026-01-26,POS,MOBILE,5411,38748.15,77.5,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000005760,ACC0000001518,CUST00001726,BR0023,2026-01-26T23:53:32,2026-01-26,TRF,ATM,5411,18809.99,37.62,SUCCESS,NPR,,CORE_BANKING
TXN20260126000001999,ACC0000004253,CUST00000257,BR0026,2026-01-26T07:32:15,2026-01-26,TRF,INTERNET_BANKING,6011,28616.65,57.23,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000007825,ACC0000001552,CUST00001604,BR0031,2026-01-26T22:24:52,2026-01-26,POS,ATM,5411,8858.21,44.29,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000016694,ACC0000001123,CUST00001424,BR0036,2026-01-26T08:13:31,2026-01-26,DEP,CARD,,46073.82,0.0,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000004756,ACC0000007478,CUST00002893,BR0034,2026-01-26T10:44:28,2026-01-26,TRF,WALLET,6011,24318.96,0.0,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000009404,ACC0000000370,CUST00001106,BR0032,2026-01-26T05:08:43,2026-01-26,TRF,INTERNET_BANKING,5812,24187.87,0.0,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000003390,ACC0000004412,CUST00004403,BR0008,2026-01-26T02:44:04,2026-01-26,POS,INTERNET_BANKING,5732,30413.78,60.83,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000010089,ACC0000003111,CUST00000983,BR0028,2026-01-26T10:01:20,2026-01-26,WDR,CARD,,23625.71,0.0,SUCCESS,NPR,,CORE_BANKING
TXN20260126000001561,ACC0000004829,CUST00002192,BR0028,2026-01-26T03:24:11,2026-01-26,DEP,WALLET,,21668.74,108.34,SUCCESS,NPR,,CORE_BANKING
TXN20260126000012928,ACC0000007705,CUST00001376,BR0031,2026-01-26T15:19:08,2026-01-26,DEP,INTERNET_BANKING,,12595.53,25.19,SUCCESS,NPR,,CORE_BANKING
TXN20260126000005816,ACC0000003566,CUST00004299,BR0038,2026-01-26T22:22:20,2026-01-26,POS,MOBILE,6011,0,0,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000003713,ACC0000003674,CUST00002756,BR0035,2026-01-26T13:42:24,2026-01-26,POS,INTERNET_BANKING,7995,1711.79,1.71,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000001527,ACC0000004086,CUST00000875,BR0012,2026-01-26T03:39:21,2026-01-26,TRF,INTERNET_BANKING,5411,13144.92,0.0,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000013154,ACC0000000851,CUST00001382,BR0029,2026-01-26T20:29:50,2026-01-26,WDR,INTERNET_BANKING,,7745.27,0.0,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000013268,ACC0000003105,CUST00002796,BR0008,2026-01-26T23:19:49,2026-01-26,POS,WALLET,7995,17647.43,88.24,SUCCESS,NPR,,CORE_BANKING
TXN20260126000018266,ACC0000001676,CUST00003381,BR0011,2026-01-26T17:36:25,2026-01-26,POS,CARD,5912,39503.98,39.5,SUCCESS,NPR,,CORE_BANKING
TXN20260126000005059,ACC0000001647,CUST00004566,BR0031,2026-01-26T01:22:08,2026-01-26,TRF,CARD,7995,39342.32,78.68,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000005966,ACC0000007449,CUST00000185,BR0032,2026-01-26T16:09:06,2026-01-26,POS,INTERNET_BANKING,5912,18178.98,18.18,SUCCESS,NPR,,MOBILE_BANKING
TXN20260126000005160,ACC0000000058,CUST00002828,BR0033,2026-01-26T18:23:09,2026-01-26,DEP,INTERNET_BANKING,,8076.94,40.38,SUCCESS,NPR,,CARD_SWITCH
TXN20260126000018324,ACC0000002574,CUST00003129,BR0016,2026-01-26T03:25:48,2026-01-26,DEP,BRANCH,,2588.79,0.0,SUCCESS,NPR,,CARD_SWITCH
