balance_date,account_id,opening_balance,credit_total,debit_total,closing_balance,currency
2026-01-06,ACC0000000147,367998.83,0.0,0.0,367998.83,NPR
2026-01-06,ACC0000000148,404283.97,26721.1,52594.14,378410.93,NPR
2026-01-06,ACC0000000149,463281.39,0.0,41507.1,421774.29,NPR
2026-01-06,ACC0000000150,421820.22,0.0,18040.99,403779.23,NPR
2026-01-06,ACC0000000151,31809.89,0.0,0.0,31809.89,NPR
2026-01-06,ACC0000000152,485570.14,0.0,0.0,485570.14,NPR
2026-01-06,ACC0000000153,412297.95,0.0,76.57,412221.38,NPR
2026-01-06,ACC0000000154,322330.79,0.0,35848.44,286482.35,NPR
2026-01-06,ACC0000000155,475785.74,0.0,117546.38,358239.36,NPR
2026-01-06,ACC0000000156,390190.65,0.0,0.0,390190.65,NPR
2026-01-06,ACC0000000157,118723.72,31842.62,0.0,150566.34,NPR
2026-01-06,ACC0000000158,274500.86,0.0,0.0,274500.86,NPR
2026-01-06,ACC0000000159,263790.79,0.0,70131.13,193659.66,NPR
2026-01-06,ACC0000000160,400582.89,0.0,25766.32,374816.57,NPR
2026-01-06,ACC0000000161,205287.49,20551.88,71751.38,154087.99,NPR
2026-01-06,ACC0000000162,452513.27,56620.85,33617.98,475516.14,NPR
2026-01-06,ACC0000000163,490907.8,0.0,35369.85,455537.95,NPR
2026-01-06,ACC0000000164,467652.7,0.0,0.0,467652.7,NPR
2026-01-06,ACC0000000165,419726.81,49124.05,51563.78,417287.08,NPR
2026-01-06,ACC0000000166,236742.43,0.0,27439.74,209302.69,NPR
2026-01-06,ACC0000000167,391960.06,0.0,83639.23,308320.83,NPR
2026-01-06,ACC0000000168,248994.77,0.0,62586.86,186407.91,NPR
2026-01-06,ACC0000000169,469741.67,0.0,0.0,469741.67,NPR
2026-01-06,ACC0000000170,253503.76,57848.83,116222.69,195129.9,NPR
2026-01-06,ACC0000000171,333893.18,0.0,74488.17,259405.01,NPR
2026-01-06,ACC0000000172,391267.29,0.0,0.0,391267.29,NPR
2026-01-06,ACC0000000173,148661.38,0.0,75731.95,72929.43,NPR
2026-01-06,ACC0000000174,479456.49,39087.51,3059.38,515484.62,NPR
2026-01-06,ACC0000000175,257484.3,45235.24,60703.14,242016.4,NPR
2026-01-06,ACC0000000176,484966.77,15421.38,0.0,500388.15,NPR
2026-01-06,ACC0000000177,42659.12,1620.07,15679.08,28600.11,NPR
2026-01-06,ACC0000000178,371412.54,34144.6,0.0,405557.14,NPR
2026-01-06,ACC0000000179,115501.12,0.0,9962.4,105538.72,NPR
2026-01-06,ACC0000000180,361777.89,25396.01,0.0,387173.9,NPR
2026-01-06,ACC0000000181,227352.54,0.0,0.0,227352.54,NPR
2026-01-06,ACC0000000182,378583.69,78699.48,17488.84,439794.33,NPR
2026-01-06,ACC0000000183,438341.01,0.0,0.0,438341.01,NPR
2026-01-06,ACC0000000184,247077.94,0.0,41967.14,205110.8,NPR
2026-01-06,ACC0000000185,104087.98,0.0,0.0,104087.98,NPR
2026-01-06,ACC0000000186,30872.61,35397.2,19532.57,46737.24,NPR
2026-01-06,ACC0000000187,407969.06,0.0,87255.16,320713.9,NPR
2026-01-06,ACC0000000188,115340.6,0.0,28972.02,86368.58,NPR
2026-01-06,ACC0000000189,372724.22,0.0,0.0,372724.22,NPR
2026-01-06,ACC0000000190,13731.79,0.0,45170.04,-31438.25,NPR
2026-01-06,ACC0000000191,96443.45,0.0,0.0,96443.45,NPR
2026-01-06,ACC0000000192,201257.73,36141.78,72748.36,164651.15,NPR
2026-01-06,ACC0000000193,297355.76,20031.15,67859.21,249527.7,NPR
2026-01-06,ACC0000000194,369462.16,0.0,75523.24,293938.92,NPR
2026-01-06,ACC0000000195,400799.98,0.0,1395.37,399404.61,NPR
2026-01-06,ACC0000000196,363161.9,0.0,53380.57,309781.33,NPR
2026-01-06,ACC0000000197,126791.84,0.0,0.0,126791.84,NPR
2026-01-06,ACC0000000198,414386.5,3593.89,11766.19,406214.2,NPR
2026-01-06,ACC0000000199,139192.38,0.0,85127.38,54065.0,NPR
2026-01-06,ACC0000000200,61838.1,0.0,96431.52,-34593.42,NPR
2026-01-06,ACC0000000201,32649.02,32942.14,0.0,65591.16,NPR
2026-01-06,ACC0000000202,320690.82,0.0,73534.91,247155.91,NPR
2026-01-06,ACC0000000203,467419.92,0.0,47308.76,420111.16,NPR
2026-01-06,ACC0000000204,228601.98,0.0,0.0,228601.98,NPR
2026-01-06,ACC0000000205,456283.0,0.0,0.0,456283.0,NPR
2026-01-06,ACC0000000206,171247.58,0.0,0.0,171247.58,NPR
2026-01-06,ACC0000000207,326438.25,27901.62,0.0,354339.87,NPR
2026-01-06,ACC0000000208,44838.77,31309.96,34117.08,42031.65,NPR
2026-01-06,ACC0000000209,251135.62,29358.03,0.0,280493.65,NPR
2026-01-06,ACC0000000210,118600.38,0.0,26075.81,92524.57,NPR
2026-01-06,ACC0000000211,294203.39,2385.95,47803.17,248786.17,NPR
2026-01-06,ACC0000000212,447887.33,0.0,0.0,447887.33,NPR
2026-01-06,ACC0000000213,280529.45,0.0,67280.01,213249.44,NPR
2026-01-06,ACC0000000214,219345.26,4588.86,24417.3,199516.82,NPR
2026-01-06,ACC0000000215,207942.38,0.0,0.0,207942.38,NPR
2026-01-06,ACC0000000216,28555.14,0.0,0.0,28555.14,NPR
2026-01-06,ACC0000000217,472815.54,0.0,25379.39,447436.15,NPR
2026-01-06,ACC0000000218,405984.57,10716.37,44082.85,372618.09,NPR
2026-01-06,ACC0000000219,416519.76,0.0,2951.41,413568.35,NPR
2026-01-06,ACC0000000220,21311.61,63479.71,51952.85,32838.47,NPR
2026-01-06,ACC0000000221,465377.82,0.0,0.0,465377.82,NPR
2026-01-06,ACC0000000222,165314.8,0.0,49643.82,115670.98,NPR
2026-01-06,ACC0000000223,266879.42,0.0,0.0,266879.42,NPR
2026-01-06,ACC0000000224,51201.92,17694.17,6209.48,62686.61,NPR
2026-01-06,ACC0000000225,285305.86,26920.98,67002.61,245224.23,NPR
2026-01-06,ACC0000000226,445716.83,0.0,4704.75,441012.08,NPR
2026-01-06,ACC0000000227,458899.84,74199.85,20278.38,512821.31,NPR
2026-01-06,ACC0000000228,178886.71,0.0,144283.31,34603.4,NPR
2026-01-06,ACC0000000229,229635.17,0.0,132942.41,96692.76,NPR
2026-01-06,ACC0000000230,104706.98,1554.22,50885.78,55375.42,NPR
2026-01-06,ACC0000000231,163055.28,48946.4,0.0,212001.68,NPR
2026-01-06,ACC0000000232,493985.54,17993.67,38649.79,473329.42,NPR
2026-01-06,ACC0000000233,271829.53,20564.73,9318.72,283075.54,NPR
2026-01-06,ACC0000000234,406362.45,15715.12,0.0,422077.57,NPR
2026-01-06,ACC0000000235,216277.05,0.0,17118.23,199158.82,NPR
2026-01-06,ACC0000000236,390487.04,0.0,10207.39,380279.65,NPR
2026-01-06,ACC0000000237,300642.73,18845.13,141642.82,177845.04,NPR
2026-01-06,ACC0000000238,467967.19,0.0,0.0,467967.19,NPR
2026-01-06,ACC0000000239,301749.29,0.0,43289.05,258460.24,NPR
2026-01-06,ACC0000000240,418785.16,40475.5,88345.45,370915.21,NPR
2026-01-06,ACC0000000241,244313.92,0.0,3693.48,240620.44,NPR
2026-01-06,ACC0000000242,385976.04,0.0,97786.02,288190.02,NPR
2026-01-06,ACC0000000243,456854.05,41716.04,47362.82,451207.27,NPR
2026-01-06,ACC0000000244,28858.63,0.0,81790.29,-52931.66,NPR
2026-01-06,ACC0000000245,448599.36,0.0,21149.38,427449.98,NPR
2026-01-06,ACC0000000246,188594.56,30630.96,136267.73,82957.79,NPR
2026-01-06,ACC0000000247,140627.65,66324.9,0.0,206952.55,NPR
2026-01-06,ACC0000000248,223130.48,0.0,9698.46,213432.02,NPR
2026-01-06,ACC0000000249,464463.38,0.0,42084.61,422378.77,NPR
2026-01-06,ACC0000000250,451749.82,1772.23,40008.55,413513.5,NPR
2026-01-06,ACC0000000251,342081.25,0.0,0.0,342081.25,NPR
2026-01-06,ACC0000000252,490118.29,27945.42,51583.5,466480.21,NPR
2026-01-06,ACC0000000253,61778.24,19074.46,74864.58,5988.12,NPR
2026-01-06,ACC0000000254,171328.82,0.0,31785.19,139543.63,NPR
2026-01-06,ACC0000000255,69373.74,47998.22,39311.28,78060.68,NPR
2026-01-06,ACC0000000256,253250.27,0.0,97143.39,156106.88,NPR
2026-01-06,ACC0000000257,228704.52,0.0,33268.64,195435.88,NPR
2026-01-06,ACC0000000258,236112.55,0.0,22832.98,213279.57,NPR
2026-01-06,ACC0000000259,410170.14,3505.63,13831.36,399844.41,NPR
2026-01-06,ACC0000000260,13403.42,0.0,21019.42,-7616.0,NPR
2026-01-06,ACC0000000261,93947.54,0.0,26993.67,66953.87,NPR
2026-01-06,ACC0000000262,184393.79,0.0,0.0,184393.79,NPR
2026-01-06,ACC0000000263,48215.59,0.0,611.23,47604.36,NPR
2026-01-06,ACC0000000264,441556.47,3165.22,71786.28,372935.41,NPR
2026-01-06,ACC0000000265,214592.66,0.0,12015.56,202577.1,NPR
2026-01-06,ACC0000000266,17084.95,0.0,0.0,17084.95,NPR
2026-01-06,ACC0000000267,35225.38,42381.74,91831.5,-14224.38,NPR
2026-01-06,ACC0000000268,195124.02,0.0,0.0,195124.02,NPR
2026-01-06,ACC0000000269,396679.1,0.0,0.0,396679.1,NPR
2026-01-06,ACC0000000270,199477.34,30376.05,3007.12,226846.27,NPR
2026-01-06,ACC0000000271,210194.27,13170.46,16241.61,207123.12,NPR
2026-01-06,ACC0000000272,109657.28,22909.42,121425.12,11141.58,NPR
2026-01-06,ACC0000000273,397751.73,0.0,5575.29,392176.44,NPR
2026-01-06,ACC0000000274,117192.16,0.0,22097.21,95094.95,NPR
2026-01-06,ACC0000000275,165184.85,42567.36,53805.35,153946.86,NPR
2026-01-06,ACC0000000276,407094.78,0.0,0.0,407094.78,NPR
2026-01-06,ACC0000000277,63101.5,0.0,82345.38,-19243.88,NPR
2026-01-06,ACC0000000278,275508.86,30170.82,6376.88,299302.8,NPR
2026-01-06,ACC0000000279,357489.67,0.0,19111.73,338377.94,NPR
2026-01-06,ACC0000000280,357178.64,0.0,35235.11,321943.53,NPR
2026-01-06,ACC0000000281,312096.26,0.0,91601.96,220494.3,NPR
2026-01-06,ACC0000000282,440697.15,8526.03,0.0,449223.18,NPR
2026-01-06,ACC0000000283,76478.97,15715.04,58520.28,33673.73,NPR
2026-01-06,ACC0000000284,209808.05,44727.76,12944.38,241591.43,NPR
2026-01-06,ACC0000000285,72742.35,29265.3,40916.68,61090.97,NPR
2026-01-06,ACC0000000286,82259.4,39498.37,45540.2,76217.57,NPR
2026-01-06,ACC0000000287,390024.35,0.0,93432.91,296591.44,NPR
2026-01-06,ACC0000000288,465342.11,20643.76,11827.86,474158.01,NPR
2026-01-06,ACC0000000289,4078.04,20585.76,130420.18,-105756.38,NPR
2026-01-06,ACC0000000290,116990.84,0.0,38151.08,78839.76,NPR
2026-01-06,ACC0000000291,340781.02,68395.74,5127.14,404049.62,NPR
2026-01-06,ACC0000000292,395710.36,25959.79,19914.81,401755.34,NPR
2026-01-06,ACC0000000293,14030.3,0.0,105374.62,-91344.32,NPR
2026-01-06,ACC0000000294,7373.71,0.0,0.0,7373.71,NPR
2026-01-06,ACC0000000295,486558.58,0.0,0.0,486558.58,NPR
2026-01-06,ACC0000000296,162639.09,28905.21,56268.27,135276.03,NPR
2026-01-06,ACC0000000297,403409.35,0.0,79788.39,323620.96,NPR
2026-01-06,ACC0000000298,459475.55,2664.33,100060.88,362079.0,NPR
2026-01-06,ACC0000000299,318325.26,8141.58,95013.31,231453.53,NPR
2026-01-06,ACC0000000300,400802.13,48759.42,0.0,449561.55,NPR
2026-01-06,ACC0000000301,20356.2,47993.0,86447.3,-18098.1,NPR
2026-01-06,ACC0000000302,119761.25,10357.94,27730.4,102388.79,NPR
2026-01-06,ACC0000000303,339682.41,0.0,55748.33,283934.08,NPR
2026-01-06,ACC0000000304,481826.15,0.0,37017.95,444808.2,NPR
2026-01-06,ACC0000000305,367670.0,0.0,0.0,367670.0,NPR
2026-01-06,ACC0000000306,296114.63,42418.87,49571.76,288961.74,NPR
2026-01-06,ACC0000000307,55004.8,0.0,14474.76,40530.04,NPR
2026-01-06,ACC0000000308,495196.41,0.0,102883.16,392313.25,NPR
2026-01-06,ACC0000000309,172970.82,0.0,52239.56,120731.26,NPR
2026-01-06,ACC0000000310,147076.91,0.0,32009.59,115067.32,NPR
2026-01-06,ACC0000000311,326053.02,48597.13,74268.72,300381.43,NPR
2026-01-06,ACC0000000312,467690.75,0.0,5253.49,462437.26,NPR
2026-01-06,ACC0000000313,39037.86,0.0,0.0,39037.86,NPR
2026-01-06,ACC0000000314,440942.01,0.0,15843.68,425098.33,NPR
2026-01-06,ACC0000000315,23872.18,25350.57,74308.47,-25085.72,NPR
2026-01-06,ACC0000000316,451049.26,0.0,26583.37,424465.89,NPR
2026-01-06,ACC0000000317,470879.8,0.0,41366.02,429513.78,NPR
2026-01-06,ACC0000000318,266697.47,19394.39,45660.1,240431.76,NPR
2026-01-06,ACC0000000319,217054.37,0.0,78310.86,138743.51,NPR
2026-01-06,ACC0000000320,19698.52,0.0,45204.06,-25505.54,NPR
2026-01-06,ACC0000000321,270831.09,0.0,0.0,270831.09,NPR
2026-01-06,ACC0000000322,493944.33,30726.4,19521.3,505149.43,NPR
2026-01-06,ACC0000000323,142979.46,0.0,14387.11,128592.35,NPR
2026-01-06,ACC0000000324,373607.03,0.0,7668.11,365938.92,NPR
2026-01-06,ACC0000000325,97089.05,0.0,0.0,97089.05,NPR
2026-01-06,ACC0000000326,470805.74,20022.68,63592.86,427235.56,NPR
2026-01-06,ACC0000000327,497830.52,0.0,11715.59,486114.93,NPR
2026-01-06,ACC0000000328,410796.53,38143.28,14432.19,434507.62,NPR
2026-01-06,ACC0000000329,457604.52,0.0,53225.97,404378.55,NPR
2026-01-06,ACC0000000330,229399.3,19991.63,29285.25,220105.68,NPR
2026-01-06,ACC0000000331,6755.89,0.0,21840.39,-15084.5,NPR
2026-01-06,ACC0000000332,76763.73,0.0,55652.17,21111.56,NPR
2026-01-06,ACC0000000333,39495.62,29698.74,30260.62,38933.74,NPR
2026-01-06,ACC0000000334,466594.56,0.0,34789.9,431804.66,NPR
2026-01-06,ACC0000000335,159078.41,39019.08,87858.44,110239.05,NPR
2026-01-06,ACC0000000336,341353.13,0.0,89006.2,252346.93,NPR
2026-01-06,ACC0000000337,215887.61,0.0,56381.61,159506.0,NPR
2026-01-06,ACC0000000338,161934.98,0.0,2694.81,159240.17,NPR
2026-01-06,ACC0000000339,44311.59,0.0,101672.9,-57361.31,NPR
2026-01-06,ACC0000000340,452829.64,0.0,26559.6,426270.04,NPR
2026-01-06,ACC0000000341,73969.54,0.0,21603.59,52365.95,NPR
2026-01-06,ACC0000000342,338595.89,10511.67,92103.71,257003.85,NPR
2026-01-06,ACC0000000343,176395.24,46373.8,47864.87,174904.17,NPR
2026-01-06,ACC0000000344,367194.77,47329.06,50707.36,363816.47,NPR
2026-01-06,ACC0000000345,198492.43,0.0,0.0,198492.43,NPR
2026-01-06,ACC0000000346,256854.1,37437.23,43228.03,251063.3,NPR
2026-01-06,ACC0000000347,118329.35,42296.12,45243.75,115381.72,NPR
2026-01-06,ACC0000000348,346669.81,0.0,215186.19,131483.62,NPR
2026-01-06,ACC0000000349,366312.62,0.0,143361.71,222950.91,NPR
2026-01-06,ACC0000000350,458132.27,0.0,35925.01,422207.26,NPR
2026-01-06,ACC0000000351,345868.83,0.0,44251.05,301617.78,NPR
2026-01-06,ACC0000000352,319077.82,0.0,0.0,319077.82,NPR
2026-01-06,ACC0000000353,437038.01,87471.56,128110.34,396399.23,NPR
2026-01-06,ACC0000000354,383648.41,17567.95,126585.43,274630.93,NPR
2026-01-06,ACC0000000355,62689.85,0.0,0.0,62689.85,NPR
2026-01-06,ACC0000000356,112421.73,0.0,25360.43,87061.3,NPR
2026-01-06,ACC0000000357,473450.53,375.05,36954.38,436871.2,NPR
2026-01-06,ACC0000000358,136378.89,0.0,10810.36,125568.53,NPR
2026-01-06,ACC0000000359,90487.42,9537.84,46356.63,53668.63,NPR
2026-01-06,ACC0000000360,240740.51,0.0,0.0,240740.51,NPR
2026-01-06,ACC0000000361,66132.38,0.0,83048.83,-16916.45,NPR
2026-01-06,ACC0000000362,3658.22,0.0,100229.43,-96571.21,NPR
2026-01-06,ACC0000000363,358773.78,0.0,44575.39,314198.39,NPR
2026-01-06,ACC0000000364,40032.61,0.0,0.0,40032.61,NPR
